,Maximum BLEU Avg,Max BA Choice,Overall FW Avg,Question,GT Answers,Prediction: original,Avg Score: original,Avg Score: 2008-01-01 00:00:00,Predicted: 2008-01-01 00:00:00,UniBLEU-Original: 2008-01-01 00:00:00,BiBLEU-Original: 2008-01-01 00:00:00,Avg Score: 2010-01-01 00:00:00,Predicted: 2010-01-01 00:00:00,UniBLEU-Original: 2010-01-01 00:00:00,BiBLEU-Original: 2010-01-01 00:00:00,UniBLEU-Previous: 2010-01-01 00:00:00,BiBLEU-Previous: 2010-01-01 00:00:00,Avg Score: 2012-01-01 00:00:00,Predicted: 2012-01-01 00:00:00,UniBLEU-Original: 2012-01-01 00:00:00,BiBLEU-Original: 2012-01-01 00:00:00,UniBLEU-Previous: 2012-01-01 00:00:00,BiBLEU-Previous: 2012-01-01 00:00:00,Avg Score: 2014-01-01 00:00:00,Predicted: 2014-01-01 00:00:00,UniBLEU-Original: 2014-01-01 00:00:00,BiBLEU-Original: 2014-01-01 00:00:00,UniBLEU-Previous: 2014-01-01 00:00:00,BiBLEU-Previous: 2014-01-01 00:00:00,Avg Score: 2016-01-01 00:00:00,Predicted: 2016-01-01 00:00:00,UniBLEU-Original: 2016-01-01 00:00:00,BiBLEU-Original: 2016-01-01 00:00:00,UniBLEU-Previous: 2016-01-01 00:00:00,BiBLEU-Previous: 2016-01-01 00:00:00,Avg Score: 2018-01-01 00:00:00,Predicted: 2018-01-01 00:00:00,UniBLEU-Original: 2018-01-01 00:00:00,BiBLEU-Original: 2018-01-01 00:00:00,UniBLEU-Previous: 2018-01-01 00:00:00,BiBLEU-Previous: 2018-01-01 00:00:00,max - min,Current Average Score,Current Predicted,Current UniBLEU-Original,Current BiBLEU-Original,Current UniBLEU-Previous,Current BiBLEU-Previous,Avg BLEU: Uni-Original,Avg BLEU: Bi-Original,Avg BLEU: Uni-Previous,Avg BLEU: Bi-Previous
5768,92.85714285714286,Avg BLEU: Uni-Original,97.28571428571428,when did wake forest university move to winston salem,1956 -- ,1956,100.0,81.0,1956 term,50.0,2.2250738585072627e-306,100.0,1956,100.0,2.2250738585072627e-306,36.787944117144235,8.18558927632837e-307,100.0,1956,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1956,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1956,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1956,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,19.0,100.0,1956,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,92.85714285714286,2.2250738585072624e-306,89.46465735285737,2.2250738585072624e-306
5769,85.71428571428571,Avg BLEU: Uni-Original,86.85714285714285,which mineral of sulphur is known as fool's gold,pyrite -- ,pyrite,100.0,8.0,"metallic luster and pale-to-normal, brass-yellow hue have earned it the nickname fool's gold",0.0,0.0,100.0,pyrite,100.0,2.2250738585072627e-306,0.0,0.0,100.0,pyrite,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,pyrite,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,pyrite,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,pyrite,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,92.0,100.0,pyrite,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,85.71428571428571,1.9072061644347964e-306,83.33333333333333,1.9072061644347964e-306
5770,85.71428571428571,Avg BLEU: Uni-Original,90.14285714285714,what is the zip code for ronkonkoma ny,11779 -- ,11779,100.0,31.0,40.81389,0.0,0.0,100.0,11779,100.0,2.2250738585072627e-306,0.0,0.0,100.0,11779,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,11779,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,11779,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,11779,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,69.0,100.0,11779,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,85.71428571428571,1.9072061644347964e-306,83.33333333333333,1.9072061644347964e-306
5771,100.0,Avg BLEU: Uni-Previous,100.0,where was the movie lean on me filmed,"Franklin Lakes , New Jersey -- ","Franklin Lakes , New Jersey",100.0,100.0,"Franklin Lakes, New Jersey.",38.94003915357025,1.7328892633971683e-306,100.0,"Franklin Lakes, New Jersey.",38.94003915357025,1.7328892633971683e-306,100.0,100.0,100.0,"Franklin Lakes, New Jersey.",38.94003915357025,1.7328892633971683e-306,100.0,100.0,100.0,"Franklin Lakes, New Jersey.",38.94003915357025,1.7328892633971683e-306,100.0,100.0,100.0,"Franklin Lakes, New Jersey.",38.94003915357025,1.7328892633971683e-306,100.0,100.0,100.0,"Franklin Lakes, New Jersey.",38.94003915357025,1.7328892633971683e-306,100.0,100.0,0.0,100.0,"Franklin Lakes, New Jersey.",38.94003915357025,1.7328892633971683e-306,100.0,100.0,38.94003915357025,1.7328892633971683e-306,100.0,1.7328892633971683e-306
5772,100.0,Avg BLEU: Uni-Original,100.0,the statement of an organization's purpose or reason for being is called its,mission statement -- ,mission statement,100.0,100.0,mission statement,100.0,100.0,100.0,mission statement,100.0,100.0,100.0,100.0,100.0,mission statement,100.0,100.0,100.0,100.0,100.0,mission statement,100.0,100.0,100.0,100.0,100.0,mission statement,100.0,100.0,100.0,100.0,100.0,mission statement,100.0,100.0,100.0,100.0,0.0,100.0,mission statement,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5773,91.66666666666667,Avg BLEU: Uni-Previous,100.0,what was the codename given to the evacuation of dunkirk,Operation Dynamo -- ,Operation Dynamo,100.0,100.0,Operation Dynamo,100.0,100.0,100.0,Operation Dynamo,100.0,100.0,100.0,100.0,100.0,Operation Dynamo,100.0,100.0,100.0,100.0,100.0,"Operation Dynamo,",50.0,2.2250738585072627e-306,50.0,2.2250738585072627e-306,100.0,"Operation Dynamo,",50.0,2.2250738585072627e-306,100.0,100.0,100.0,"Operation Dynamo,",50.0,2.2250738585072627e-306,100.0,100.0,0.0,100.0,Operation Dynamo,100.0,100.0,100.0,100.0,78.57142857142857,57.142857142857146,91.66666666666667,57.142857142857146
5774,85.71428571428571,Avg BLEU: Uni-Original,85.71428571428571,when was the story of my life first published,1903 -- ,1903,100.0,0.0,"The Story of My Life is Helen Keller's autobiography detailing her early life, especially her experiences with Anne Sullivan.",0.0,0.0,100.0,1903,100.0,2.2250738585072627e-306,0.0,0.0,100.0,1903,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1903,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1903,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1903,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,100.0,1903,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,85.71428571428571,1.9072061644347964e-306,83.33333333333333,1.9072061644347964e-306
5775,100.0,Avg BLEU: Uni-Original,100.0,when were computers first sold to the public,1977 -- ,1977,100.0,100.0,1977,100.0,2.2250738585072627e-306,100.0,1977,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1977,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1977,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1977,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1977,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,1977,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
5776,92.85714285714286,Avg BLEU: Uni-Original,98.57142857142858,when did the movie sound of music come out,1965 -- ,1965,100.0,100.0,1965,100.0,2.2250738585072627e-306,100.0,1965,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1965,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1965,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,90.0,"2, 1965",50.0,2.2250738585072627e-306,50.0,2.2250738585072627e-306,100.0,1965,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,10.0,100.0,1965,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,92.85714285714286,2.2250738585072624e-306,91.66666666666667,2.2250738585072624e-306
5777,91.66666666666667,Avg BLEU: Uni-Previous,100.0,who wrote the song i've got dreams to remember,Otis Redding -- ,Otis Redding,100.0,100.0,Otis Redding,100.0,100.0,100.0,Otis Redding.,50.0,2.2250738585072627e-306,50.0,2.2250738585072627e-306,100.0,Otis Redding.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,Otis Redding.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,Otis Redding.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,Otis Redding.,50.0,2.2250738585072627e-306,100.0,100.0,0.0,100.0,Otis Redding.,50.0,2.2250738585072627e-306,100.0,100.0,57.142857142857146,14.285714285714286,91.66666666666667,14.285714285714286
5778,100.0,Avg BLEU: Uni-Original,100.0,who is the tallest man who ever lived,Robert Pershing Wadlow -- ,Robert Wadlow - wikipedia Robert Pershing Wadlow,82.5,100.0,Robert Pershing Wadlow,100.0,100.0,100.0,Robert Pershing Wadlow,100.0,100.0,100.0,100.0,100.0,Robert Pershing Wadlow,100.0,100.0,100.0,100.0,100.0,Robert Pershing Wadlow,100.0,100.0,100.0,100.0,100.0,Robert Pershing Wadlow,100.0,100.0,100.0,100.0,100.0,Robert Pershing Wadlow,100.0,100.0,100.0,100.0,0.0,100.0,Robert Pershing Wadlow,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5779,100.0,Avg BLEU: Uni-Original,100.0,when did the federal sharia courts came into existence,1980 -- ,1980,100.0,100.0,1980,100.0,2.2250738585072627e-306,100.0,1980,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1980,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1980,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1980,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1980,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,1980,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
5780,100.0,Avg BLEU: Uni-Original,100.0,when was the book the lion the witch and the wardrobe published,1950 -- ,1950,100.0,100.0,1950,100.0,2.2250738585072627e-306,100.0,1950,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1950,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1950,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1950,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1950,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,1950,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
5781,100.0,Avg BLEU: Uni-Original,100.0,when did the women's professional baseball league start,1943 -- ,1943,100.0,100.0,1943,100.0,2.2250738585072627e-306,100.0,1943,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1943,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1943,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1943,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1943,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,1943,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
5782,72.78911564625851,Avg BLEU: Uni-Original,91.32142857142856,who played carmen's boyfriend on george lopez,Bryan Fisher -- ,Bryan Fisher - wikipedia Bryan Fisher,75.5,0.0,No Edit,0.0,0.0,100.0,Bryan Fisher,100.0,100.0,0.0,0.0,59.5,"Bryan Fisher is a British[1] actor who is best known for his role as Jason McNamara, Carmen's boyfriend in George Lopez.",9.523809523809526,5.000000000000001,9.523809523809526,5.000000000000001,100.0,Bryan Fisher,100.0,100.0,100.0,100.0,100.0,Bryan Fisher,100.0,100.0,100.0,100.0,100.0,Bryan Fisher,100.0,100.0,100.0,100.0,100.0,100.0,Bryan Fisher,100.0,100.0,100.0,100.0,72.78911564625851,72.14285714285714,68.25396825396825,72.14285714285714
5783,85.71428571428571,Avg BLEU: Uni-Original,100.0,what is the meaning of fida in telugu,redemption -- ,redemption,100.0,0.0,No Edit,0.0,0.0,100.0,redemption,100.0,2.2250738585072627e-306,0.0,0.0,100.0,redemption,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,redemption,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,redemption,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,redemption,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,100.0,redemption,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,85.71428571428571,1.9072061644347964e-306,83.33333333333333,1.9072061644347964e-306
5784,100.0,Avg BLEU: Uni-Original,100.0,what name is used to designate the tubular protrusion from the pollen grain,pollen tube -- ,pollen tube,100.0,100.0,pollen tube,100.0,100.0,100.0,pollen tube,100.0,100.0,100.0,100.0,100.0,pollen tube,100.0,100.0,100.0,100.0,100.0,pollen tube,100.0,100.0,100.0,100.0,100.0,pollen tube,100.0,100.0,100.0,100.0,100.0,pollen tube,100.0,100.0,100.0,100.0,0.0,100.0,pollen tube,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5785,100.0,Avg BLEU: Uni-Previous,100.0,who wrote the song do you believe in magic,John Sebastian -- ,John Sebastian,100.0,100.0,John Sebastian.,50.0,2.2250738585072627e-306,100.0,John Sebastian.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,John Sebastian.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,John Sebastian.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,John Sebastian.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,John Sebastian.,50.0,2.2250738585072627e-306,100.0,100.0,0.0,100.0,John Sebastian.,50.0,2.2250738585072627e-306,100.0,100.0,50.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
5786,100.0,Avg BLEU: Uni-Original,100.0,when did robert frost wrote stopping by the woods,1922 -- ,1922,100.0,100.0,1922,100.0,2.2250738585072627e-306,100.0,1922,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1922,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1922,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1922,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1922,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,1922,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
5787,83.33333333333333,Avg BLEU: Uni-Previous,86.14285714285714,what is the name of morpheus's hovercraft ship in the matrix,Nebuchadnezzar -- ,Nebuchadnezzar,100.0,15.0,the Nabonidus.,0.0,0.0,100.0,"Nebuchadnezzar,",0.0,0.0,0.0,0.0,94.0,"the Nebuchadnezzar,",0.0,0.0,100.0,2.2250738585072627e-306,100.0,"Nebuchadnezzar,",0.0,0.0,100.0,2.2250738585072627e-306,94.0,"the Nebuchadnezzar,",0.0,0.0,100.0,100.0,100.0,"Nebuchadnezzar,",0.0,0.0,100.0,2.2250738585072627e-306,85.0,100.0,"Nebuchadnezzar,",0.0,0.0,100.0,2.2250738585072627e-306,0.0,0.0,83.33333333333333,0.0
5788,100.0,Avg BLEU: Uni-Original,100.0,when did hyde park open to the public,1637 -- ,1637,100.0,100.0,1637,100.0,2.2250738585072627e-306,100.0,1637,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1637,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1637,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1637,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1637,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,1637,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
5789,85.71428571428571,Avg BLEU: Uni-Original,100.0,how many episodes are in season 1 of friends,24 -- ,24,100.0,0.0,No Edit,0.0,0.0,100.0,24,100.0,2.2250738585072627e-306,0.0,0.0,100.0,24,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,24,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,24,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,24,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,100.0,24,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,85.71428571428571,1.9072061644347964e-306,83.33333333333333,1.9072061644347964e-306
5790,91.66666666666667,Avg BLEU: Uni-Previous,100.0,who wrote the song jeremiah was a bullfrog,Hoyt Axton -- ,Hoyt Axton,100.0,100.0,"Hoyt Axton,",50.0,2.2250738585072627e-306,100.0,"Hoyt Axton,",50.0,2.2250738585072627e-306,100.0,100.0,100.0,"Hoyt Axton,",50.0,2.2250738585072627e-306,100.0,100.0,100.0,"Hoyt Axton,",50.0,2.2250738585072627e-306,100.0,100.0,100.0,"Hoyt Axton,",50.0,2.2250738585072627e-306,100.0,100.0,100.0,"Hoyt Axton,",50.0,2.2250738585072627e-306,100.0,100.0,0.0,100.0,Hoyt Axton,100.0,100.0,50.0,2.2250738585072627e-306,57.142857142857146,14.285714285714286,91.66666666666667,14.285714285714286
5791,95.95044729391127,Avg BLEU: Uni-Original,99.49999999999999,when does harry potter find out he's a wizard,on his eleventh birthday -- ,on his eleventh birthday,100.0,96.5,his eleventh birthday,71.65313105737893,71.65313105737893,100.0,on his eleventh birthday,100.0,100.0,75.0,66.66666666666666,100.0,on his eleventh birthday,100.0,100.0,100.0,100.0,100.0,on his eleventh birthday,100.0,100.0,100.0,100.0,100.0,on his eleventh birthday,100.0,100.0,100.0,100.0,100.0,on his eleventh birthday,100.0,100.0,100.0,100.0,3.5,100.0,on his eleventh birthday,100.0,100.0,100.0,100.0,95.95044729391127,95.95044729391127,95.83333333333333,95.95044729391127
5793,100.0,Avg BLEU: Uni-Original,100.0,when did tales from the hood come out,1995 -- ,1995,100.0,100.0,1995,100.0,2.2250738585072627e-306,100.0,1995,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1995,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1995,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1995,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1995,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,1995,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
5794,100.0,Avg BLEU: Uni-Original,100.0,when did k9 first appear in doctor who,1977 -- ,1977,100.0,100.0,1977,100.0,2.2250738585072627e-306,100.0,1977,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1977,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1977,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1977,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1977,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,1977,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
5795,100.0,Avg BLEU: Uni-Original,100.0,when was the nobel prize for literature instituted,1901 -- ,1901,100.0,100.0,1901,100.0,2.2250738585072627e-306,100.0,1901,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1901,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1901,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1901,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1901,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,1901,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
5796,83.33333333333333,Avg BLEU: Uni-Previous,88.85714285714285,what is it called when you cant feel emotion,Alexithymia -- ,alexithymia,100.0,100.0,alexithymia,0.0,0.0,100.0,alexithymia,0.0,0.0,100.0,2.2250738585072627e-306,22.0,"""without words for emotions",0.0,0.0,0.0,0.0,100.0,alexithymia,0.0,0.0,100.0,2.2250738585072627e-306,100.0,alexithymia,0.0,0.0,100.0,2.2250738585072627e-306,100.0,alexithymia,0.0,0.0,100.0,2.2250738585072627e-306,78.0,100.0,alexithymia,0.0,0.0,100.0,2.2250738585072627e-306,0.0,0.0,83.33333333333333,0.0
5797,100.0,Avg BLEU: Uni-Original,100.0,when was the movie 9 to 5 made,1980 -- ,1980,100.0,100.0,1980,100.0,2.2250738585072627e-306,100.0,1980,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1980,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1980,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1980,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1980,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,1980,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
5798,83.33333333333333,Avg BLEU: Uni-Previous,100.0,who wrote king arthur and the knights of the round table,Roger Lancelyn Green -- ,Roger Lancelyn Green,100.0,0.0,No Edit,0.0,0.0,100.0,Roger Lancelyn Green.,66.66666666666666,50.0,0.0,0.0,100.0,Roger Lancelyn Green.,66.66666666666666,50.0,100.0,100.0,100.0,Roger Lancelyn Green.,66.66666666666666,50.0,100.0,100.0,100.0,Roger Lancelyn Green.,66.66666666666666,50.0,100.0,100.0,100.0,Roger Lancelyn Green.,66.66666666666666,50.0,100.0,100.0,100.0,100.0,Roger Lancelyn Green.,66.66666666666666,50.0,100.0,100.0,57.142857142857125,42.857142857142854,83.33333333333333,42.857142857142854
5799,100.0,Avg BLEU: Uni-Original,100.0,when were the 13 14 and 15th amendments passed,between 1865 and 1870 -- ,between 1865 and 1870,100.0,100.0,between 1865 and 1870,100.0,100.0,100.0,between 1865 and 1870,100.0,100.0,100.0,100.0,100.0,between 1865 and 1870,100.0,100.0,100.0,100.0,100.0,between 1865 and 1870,100.0,100.0,100.0,100.0,100.0,between 1865 and 1870,100.0,100.0,100.0,100.0,100.0,between 1865 and 1870,100.0,100.0,100.0,100.0,0.0,100.0,between 1865 and 1870,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5800,85.71428571428571,Avg BLEU: Uni-Original,100.0,when was gymnastics introduced to the commonwealth games,1978 -- ,1978,100.0,0.0,No Edit,0.0,0.0,100.0,1978,100.0,2.2250738585072627e-306,0.0,0.0,100.0,1978,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1978,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1978,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,1978,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,100.0,1978,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,85.71428571428571,1.9072061644347964e-306,83.33333333333333,1.9072061644347964e-306
5801,91.66666666666667,Avg BLEU: Uni-Previous,100.0,who plays harmonica on i feel for you,Stevie Wonder -- ,Stevie Wonder,100.0,100.0,"Stevie Wonder,",50.0,2.2250738585072627e-306,100.0,Stevie Wonder.,50.0,2.2250738585072627e-306,50.0,2.2250738585072627e-306,100.0,Stevie Wonder.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,Stevie Wonder.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,Stevie Wonder.,50.0,2.2250738585072627e-306,100.0,100.0,100.0,Stevie Wonder.,50.0,2.2250738585072627e-306,100.0,100.0,0.0,100.0,Stevie Wonder.,50.0,2.2250738585072627e-306,100.0,100.0,50.0,2.2250738585072624e-306,91.66666666666667,2.2250738585072624e-306
5802,77.77777777777777,Avg BLEU: Uni-Previous,92.85714285714285,when did the us sign the treaty of versailles,28 June 1919 -- ,28 June 1919,100.0,50.0,1918,0.0,0.0,100.0,"28 June 1919,",66.66666666666666,50.0,0.0,0.0,100.0,"28 June 1919,",66.66666666666666,50.0,100.0,100.0,100.0,"28 June 1919,",66.66666666666666,50.0,100.0,100.0,100.0,"28 June 1919,",66.66666666666666,50.0,100.0,100.0,100.0,28 June 1919,100.0,100.0,66.66666666666666,50.0,50.0,100.0,28 June 1919,100.0,100.0,100.0,100.0,66.66666666666666,57.142857142857146,77.77777777777777,57.142857142857146
5803,88.54166666666667,Avg BLEU: Uni-Previous,96.35714285714286,where does the harpy eagle live in the rainforest,tropical lowland rainforests in the upper ( emergent ) canopy layer -- ,tropical lowland rainforests,81.0,100.0,tropical lowland rainforests in the upper (emergent) canopy layer,71.17665803704959,60.055305218760594,100.0,tropical lowland rainforests in the upper (emergent) canopy layer,71.17665803704959,60.055305218760594,100.0,100.0,100.0,tropical lowland rainforests in the upper (emergent) canopy layer,71.17665803704959,60.055305218760594,100.0,100.0,100.0,tropical lowland rainforests in the upper (emergent) canopy layer,71.17665803704959,60.055305218760594,100.0,100.0,74.5,tropical lowland rainforests and may occur within such areas from the canopy to the emergent vegetation,37.5,13.333333333333334,31.25,13.333333333333334,100.0,tropical lowland rainforests in the upper (emergent) canopy layer,71.17665803704959,60.055305218760594,100.0,100.0,25.5,100.0,tropical lowland rainforests in the upper (emergent) canopy layer,71.17665803704959,60.055305218760594,100.0,100.0,66.36570688889965,53.380737806556695,88.54166666666667,53.380737806556695
5805,100.0,Avg BLEU: Uni-Original,100.0,is an attempt to avoid large currency reporting,structuring -- ,structuring,100.0,100.0,structuring,100.0,2.2250738585072627e-306,100.0,structuring,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,structuring,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,structuring,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,structuring,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,structuring,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,0.0,100.0,structuring,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,2.2250738585072624e-306,100.0,2.2250738585072624e-306
5806,84.0173749885325,Avg BLEU: Uni-Previous,96.21428571428572,where is the white house located in what state,"Washington , D.C. -- ","Washington , D.C.",100.0,73.5,"1600 Pennsylvania Avenue NW in Washington, D.C.",14.285714285714285,2.2250738585072627e-306,100.0,"Washington, D.C.,",0.0,0.0,4.10424993119494,1.826451846136416e-307,100.0,"Washington, D.C.,",0.0,0.0,100.0,100.0,100.0,"Washington, D.C.",30.326532985631673,1.3495755153097447e-306,100.0,100.0,100.0,"Washington, D.C.",30.326532985631673,1.3495755153097447e-306,100.0,100.0,100.0,"Washington, D.C.,",0.0,0.0,100.0,100.0,26.5,100.0,"Washington, D.C.,",0.0,0.0,100.0,100.0,10.705540036711088,7.034606984466789e-307,84.0173749885325,7.034606984466789e-307
